time,prevBugs,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
0,0,2,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,2,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,0,4,1,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,1,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,2,2,0,2,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147,2,8,2,10,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,2,52,0,52,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,2,10,11,21,51,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17,2,2,2,4,51,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,2,2,3,5,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1
207,2,12,10,22,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
185,3,1,1,2,52,0,0,0,0,0,0,0,0,0,1,0,0,1,1
135,3,0,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3,6,6,12,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1092,4,2,3,5,51,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2220,5,4,0,4,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2913,5,1,1,2,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1
178,5,7,22,29,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3488,6,1,2,3,39,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3002,6,0,4,4,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,6,4,3,7,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,6,1,1,2,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7787,6,17,7,24,46,0,0,0,0,0,0,0,0,0,1,0,0,0,1
261,7,9,11,20,44,0,0,0,0,0,0,0,0,0,1,0,0,1,1
936,8,0,4,4,40,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1729,8,3,7,10,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,8,4,1,5,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,10,3,13,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19,0,3,10,13,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1
817,0,1,1,2,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1
589,1,2,0,2,40,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4061,1,45,0,45,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1
105,1,20,19,39,46,0,0,0,0,0,0,0,0,0,1,0,0,0,1
644,1,1,2,3,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1
363,1,0,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,1,0,1,1,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19147,1,1,1,2,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2520,1,2,2,4,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6589,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,72,0,72,72,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,2,2,70,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,0,4,1,5,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1
111,0,3,3,6,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1
53,0,9,10,19,72,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,0,1,1,2,72,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,13,13,26,72,0,0,0,0,0,0,0,0,0,1,0,0,0,1
56,0,1,1,2,72,0,0,0,0,0,0,0,0,0,1,0,0,0,1
876,0,10,0,10,82,0,0,0,0,0,0,0,0,0,1,0,0,0,1
158,0,2,2,4,82,0,0,0,0,0,0,0,0,0,1,0,0,0,1
144,0,3,3,6,72,0,0,0,0,0,0,0,0,0,1,0,0,0,1
266,0,2,0,2,84,0,0,0,0,0,0,0,0,0,1,0,0,0,1
118,0,39,7,46,116,0,0,0,0,0,0,0,0,0,1,0,0,0,1
941,1,92,47,139,161,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,2,92,47,139,161,0,0,0,0,0,0,0,0,0,1,0,0,1,1
586,2,3,0,3,164,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3236,2,0,164,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,10,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,0,1,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0,3,2,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,0,1,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,0,3,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,2,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,4,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1,12,11,23,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0
119,1,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,1,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,2,2,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,4,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2478,4,2,1,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,4,55,16,71,57,0,0,0,0,0,0,0,0,0,1,0,0,0,1
862,4,2,0,2,78,0,0,0,0,0,0,0,0,0,1,0,0,0,1
272,5,5,1,6,61,0,0,0,0,0,0,0,0,0,1,0,0,1,1
16,5,38,31,69,67,0,0,0,0,0,0,0,0,0,1,0,0,0,1
80,5,4,0,4,71,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,6,2,3,5,60,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6373,6,0,1,1,70,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,6,6,1,7,75,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,6,1,0,1,76,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6244,6,3,0,3,81,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1542,6,23,3,26,101,0,0,0,0,0,0,0,0,0,1,0,0,0,1
261,7,9,29,38,81,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2756,8,1,1,2,81,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,120,0,120,119,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,1,2,119,0,0,0,0,0,1,0,0,0,1,0,0,0,1
700,0,4,2,6,121,0,0,0,0,0,1,0,0,0,1,0,0,0,1
999,0,5,3,8,123,0,0,0,0,0,1,0,0,0,1,0,0,0,1
776,0,6,6,12,123,0,0,0,0,0,1,0,0,0,1,0,0,0,1
164,1,64,17,81,170,0,0,0,0,0,1,0,0,0,1,0,0,1,1
0,2,64,17,81,170,0,0,0,0,0,1,0,0,0,1,0,0,1,1
404,2,14,0,14,184,0,0,0,0,0,1,0,0,0,1,0,0,0,1
505,2,3,3,6,184,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2913,2,0,185,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,28,0,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0,1,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,1,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5714,0,0,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6129,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,1,5,1,6,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,1,1,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,1,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,6,2,8,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1010,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,1,30,2,32,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1
113,1,12,5,17,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,3,3,6,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,1,3,3,6,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,1,1,1,2,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1
236,1,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,1,1,0,1,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1445,2,1,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3544,2,1,1,2,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4243,2,2,0,2,43,0,0,0,0,0,0,0,0,0,1,0,0,0,1
395,3,1,1,2,43,0,0,0,0,0,0,0,0,0,1,0,0,1,1
9281,3,1,1,2,43,0,0,0,0,0,0,0,0,0,1,0,0,0,1
428,3,1,1,2,43,0,0,0,0,0,0,0,0,0,1,0,0,0,1
995,3,1,25,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,3,2,2,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,3,1,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
26,0,481,1,482,481,1,0,1,0,1,0,0,0,0,1,0,0,0,1
5760,0,0,481,481,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,36,0,36,35,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2130,1,1,1,2,35,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1130,1,1,1,2,36,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2454,1,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,105,0,105,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,2,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,2,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,10,3,13,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,2,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,9,1,10,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,2,0,2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,0,1,0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,1,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,0,125,0,125,125,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,2,125,0,0,0,0,0,0,0,0,0,1,0,0,0,1
96,0,4,1,5,128,0,0,0,0,0,0,0,0,0,1,0,0,0,1
69,0,1,1,2,128,0,0,0,0,0,0,0,0,0,1,0,0,0,1
227,1,2,2,4,128,0,0,0,0,0,0,0,0,0,1,0,0,1,1
135,1,0,121,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,1,1,2,128,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,1,7,9,16,126,0,0,0,0,0,0,0,0,0,1,0,0,0,1
503,2,1,27,28,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0
588,3,10,6,16,104,0,0,0,0,0,0,0,0,0,1,0,0,1,1
617,4,7,1,8,110,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4694,4,15,38,53,87,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3488,5,4,4,8,87,0,0,0,0,1,0,0,0,0,1,0,0,1,1
2981,5,4,4,8,87,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21,5,0,4,4,83,0,0,0,0,1,0,0,0,0,1,0,0,0,1
27,5,4,3,7,84,0,0,0,0,1,0,0,0,0,1,0,0,0,1
6654,5,1,1,2,84,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1984,5,2,1,3,85,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,23,0,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,1,9,1,10,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1013,1,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,52,0,52,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2115,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,102,0,102,102,0,0,0,0,0,0,0,0,0,1,0,0,0,1
569,0,9,0,9,111,0,0,0,0,0,0,0,0,0,1,0,0,0,1
934,0,1,0,1,112,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3947,0,0,112,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,1,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6163,1,5,15,20,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6490,1,0,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,65,0,65,65,0,0,0,0,0,0,0,0,0,1,0,0,0,1
687,0,4,4,8,65,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4763,0,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,129,0,129,129,0,0,0,0,0,0,0,0,0,1,0,0,0,1
569,0,30,0,30,159,0,0,0,0,0,0,0,0,0,1,0,0,0,1
119,0,13,14,27,158,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4763,0,0,158,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,141,0,141,141,0,0,0,0,0,0,0,0,0,1,0,0,0,1
312,0,17,8,25,150,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1609,1,1,1,2,150,0,0,0,0,0,0,0,0,0,1,0,0,1,1
81,1,1,1,2,150,0,0,0,0,0,0,0,0,0,1,0,0,0,1
540,2,1,1,2,150,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1184,2,29,0,29,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1
167,2,0,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,4,4,8,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1
50,2,165,4,169,190,0,0,0,0,0,0,0,0,1,1,0,0,0,1
262,2,8,1,9,197,0,0,0,0,0,0,0,0,1,1,0,0,0,1
99,3,101,1,102,297,0,0,0,0,0,0,0,0,1,1,0,0,1,1
119,4,36,42,78,291,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,4,18,2,20,307,0,0,0,0,0,0,0,0,1,1,0,0,0,1
21,4,14,4,18,317,0,0,0,0,0,0,0,0,1,1,0,0,0,1
110,6,0,2,2,315,0,0,0,0,0,0,0,0,1,1,0,0,1,1
37,7,34,15,49,334,0,0,0,0,0,0,0,0,1,1,0,0,1,1
24,7,2,1,3,335,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9,7,3,1,4,337,0,0,0,0,0,0,0,0,1,1,0,0,0,1
361,8,2,3,5,336,0,0,0,0,0,0,0,0,0,1,0,0,1,1
567,8,3,2,5,337,0,0,0,0,0,0,0,0,0,1,0,0,0,1
567,8,7,0,7,344,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4019,8,1,1,2,344,0,0,0,0,0,0,0,0,0,1,0,0,0,1
159,8,6,18,24,332,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3488,9,1,1,2,332,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3002,9,0,4,4,328,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,9,2,5,7,325,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,9,2,4,6,323,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3663,9,13,1,14,341,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1747,10,6,0,6,329,0,0,0,0,0,0,0,0,0,1,0,0,1,1
865,11,0,21,21,320,0,0,0,0,0,0,0,0,0,1,0,0,1,1
383,11,1,1,2,320,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4080,12,0,7,7,313,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,154,0,154,154,0,0,0,0,0,0,0,0,0,1,0,0,0,1
312,0,20,14,34,160,0,0,0,0,0,0,0,0,0,1,0,0,0,1
164,1,2,2,4,160,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1527,1,5,3,8,162,0,0,0,0,0,0,0,0,0,1,0,0,0,1
540,2,8,4,12,166,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1351,2,0,166,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,77,0,77,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147,2,0,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,123,0,123,123,0,0,0,0,0,0,0,0,0,1,0,0,0,1
286,1,40,4,44,159,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,1,4,2,6,161,0,0,0,0,0,0,0,0,0,1,0,0,0,1
90,1,4,4,8,161,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1379,1,21,21,42,161,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1891,1,0,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,28,0,28,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0
645,1,2,1,3,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2938,1,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,59,0,59,58,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3572,0,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,55,0,55,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3572,0,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,297,0,297,296,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,2,6,1,7,301,0,0,0,0,0,0,0,0,0,1,0,0,1,1
56,3,4,8,12,297,0,0,0,0,0,0,0,0,0,1,0,0,1,1
63,4,39,0,39,336,0,0,0,0,0,0,0,0,0,1,0,0,1,1
385,4,6,6,12,336,0,0,0,0,0,0,0,0,0,1,0,0,0,1
945,5,2,0,2,338,0,0,0,0,0,0,0,0,0,1,0,0,1,1
77,5,54,1,55,392,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1891,5,0,392,392,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,22,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0
837,1,3,1,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,1,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,45,0,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,18,4,22,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,1,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,1,2,2,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,1,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,0,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,273,0,273,272,0,0,0,0,0,0,0,0,1,1,1,0,0,1
12,0,35,34,69,273,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1,0,1,1,2,273,0,0,0,0,0,0,0,0,1,1,1,0,0,1
108,0,29,63,92,239,0,0,0,0,0,0,0,0,1,1,1,0,0,1
74,0,0,240,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,75,0,75,75,0,0,0,0,0,0,0,0,0,1,0,0,0,1
195,0,0,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,0,14,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1
568,0,3,3,6,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1
679,0,1,1,2,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,29,0,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,9,17,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,25,7,32,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,2,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,2,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,19,1,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,3,9,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,3,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,5,0,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,2,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,2,2,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,0,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,1,7,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15,15,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,11,62,73,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,2,1,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,5,5,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,5,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,1,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,9,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,1,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76,1,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,2,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3991,1,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,1,1,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,2,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,2,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5087,2,1,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,8,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,423,0,423,422,0,0,0,0,0,1,0,0,0,1,0,0,0,1
116,0,15,15,30,422,0,0,0,0,0,1,0,0,0,1,0,0,0,1
221,0,0,423,423,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,69,3,72,70,0,0,0,0,0,0,0,0,0,1,0,0,0,1
73,0,11,63,74,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,4,14,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0,25,4,29,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,0,0,3,3,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1
207,1,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,8,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,18,2,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,12,2,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,1,1,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,5,4,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,1,4,4,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,4,3,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,4,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2,6,0,6,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0
211,2,2,1,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2,1,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2,1,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2,1,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,3,18,9,27,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0
584,3,7,1,8,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1
